2,32,1024,4,64,os,1089,23.508
8,16,512,4,64,os,1155,22.165
4,32,512,4,64,os,577,44.367
4,16,1024,4,64,os,1089,23.508
8,32,256,4,64,os,643,39.813
8,8,1024,4,64,os,2179,11.749
2,32,512,4,64,os,577,22.184
8,16,256,4,64,os,643,19.907
4,32,256,4,64,os,321,39.875
4,16,512,4,64,os,577,22.184
8,32,128,4,64,os,387,33.075
8,8,512,4,64,os,1155,11.082
2,32,256,4,64,os,321,19.938
8,16,128,4,64,os,387,16.537
4,32,128,4,64,os,193,33.161
4,16,256,4,64,os,321,19.938
8,32,64,4,64,os,259,24.710
8,8,256,4,64,os,643,9.953
2,64,512,4,64,os,577,44.367
4,64,256,4,64,os,321,79.751
8,64,128,4,64,os,387,66.150
2,64,256,4,64,os,321,39.875
4,64,128,4,64,os,193,66.321
8,64,64,4,64,os,259,49.421
2,32,128,4,64,os,193,16.580
8,16,64,4,64,os,259,12.355
4,32,64,4,64,os,129,24.806
4,16,128,4,64,os,193,16.580
8,32,32,4,64,os,195,16.410
8,8,128,4,64,os,387,8.269
2,64,128,4,64,os,193,33.161
4,64,64,4,64,os,129,49.612
8,64,32,4,64,os,195,32.821
2,32,64,4,64,os,129,12.403
8,16,32,4,64,os,195,8.205
4,32,32,4,64,os,97,16.495
4,16,64,4,64,os,129,12.403
8,32,16,4,64,os,163,9.816
8,8,64,4,64,os,259,6.178
2,64,64,4,64,os,129,24.806
4,64,32,4,64,os,97,32.990
8,64,16,4,64,os,163,19.632
2,32,32,4,64,os,97,8.247
8,16,16,4,64,os,163,4.908
4,32,16,4,64,os,81,9.877
4,16,32,4,64,os,97,8.247
8,32,8,4,64,os,147,5.442
8,8,32,4,64,os,195,4.103
2,64,32,4,64,os,97,16.495
4,64,16,4,64,os,81,19.753
8,64,8,4,64,os,147,10.884
2,128,256,4,64,os,643,39.813
4,128,128,4,64,os,387,66.150
8,128,64,4,64,os,519,49.326
2,128,128,4,64,os,387,33.075
4,128,64,4,64,os,259,49.421
8,128,32,4,64,os,391,32.737
2,128,64,4,64,os,259,24.710
4,128,32,4,64,os,195,32.821
8,128,16,4,64,os,327,19.572
2,128,32,4,64,os,195,16.410
4,128,16,4,64,os,163,19.632
8,128,8,4,64,os,295,10.847
2,256,128,4,64,os,775,33.032
4,256,64,4,64,os,519,49.326
8,256,32,4,64,os,783,32.695
2,256,64,4,64,os,519,24.663
4,256,32,4,64,os,391,32.737
8,256,16,4,64,os,655,19.542
2,256,32,4,64,os,391,16.368
4,256,16,4,64,os,327,19.572
8,256,8,4,64,os,591,10.829
1,32,1024,4,64,os,1089,11.754
1,16,512,4,64,os,577,5.546
1,32,512,4,64,os,577,11.092
1,16,1024,4,64,os,1089,5.877
1,32,256,4,64,os,321,9.969
1,8,1024,4,64,os,1089,2.938
1,16,256,4,64,os,321,4.984
1,32,128,4,64,os,193,8.290
1,8,512,4,64,os,577,2.773
1,16,128,4,64,os,193,4.145
1,32,64,4,64,os,129,6.202
1,8,256,4,64,os,321,2.492
1,64,512,4,64,os,577,22.184
1,64,256,4,64,os,321,19.938
1,64,128,4,64,os,193,16.580
1,64,64,4,64,os,129,12.403
1,16,64,4,64,os,129,3.101
1,32,32,4,64,os,97,4.124
1,8,128,4,64,os,193,2.073
1,64,32,4,64,os,97,8.247
1,16,32,4,64,os,97,2.062
1,32,16,4,64,os,81,2.469
1,8,64,4,64,os,129,1.550
1,64,16,4,64,os,81,4.938
1,16,16,4,64,os,81,1.235
1,32,8,4,64,os,73,1.370
1,8,32,4,64,os,97,1.031
1,64,8,4,64,os,73,2.740
1,128,256,4,64,os,643,19.907
1,128,128,4,64,os,387,16.537
1,128,64,4,64,os,259,12.355
1,128,32,4,64,os,195,8.205
1,128,16,4,64,os,163,4.908
