1,16,128,4,16,os,145,22.069
1,16,128,4,16,os,145,22.069
1,64,32,4,16,os,199,16.080
1,16,128,4,16,os,145,22.069
1,16,128,4,16,os,145,22.069
1,32,32,4,16,os,99,16.162
1,32,32,4,16,os,99,16.162
1,32,32,4,16,os,99,16.162
1,16,128,4,16,os,145,22.069
1,32,32,4,16,os,99,16.162
1,64,32,4,16,os,199,16.080
1,64,32,4,16,os,199,16.080
1,64,32,4,16,os,199,16.080
1,16,128,4,16,os,145,22.069
1,64,32,4,16,os,199,16.080
1,32,32,4,16,os,99,16.162
1,128,8,4,16,os,207,7.729
1,128,8,4,16,os,207,7.729
1,64,32,4,16,os,199,16.080
1,64,32,4,16,os,199,16.080
1,128,8,4,16,os,207,7.729
1,64,32,4,16,os,199,16.080
1,128,8,4,16,os,207,7.729
1,64,32,4,16,os,199,16.080
1,64,32,4,16,os,199,16.080
1,64,32,4,16,os,199,16.080
1,64,32,4,16,os,199,16.080
1,1,32,4,16,os,49,1.020
1,32,32,4,16,os,99,16.162
1,1,32,4,16,os,49,1.020
1,128,8,4,16,os,207,7.729
1,1,32,4,16,os,49,1.020
1,32,32,4,16,os,99,16.162
1,64,32,4,16,os,199,16.080
1,32,32,4,16,os,99,16.162
1,1,32,4,16,os,49,1.020
1,64,32,4,16,os,199,16.080
1,32,32,4,16,os,99,16.162
1,64,32,4,16,os,199,16.080
1,1,32,4,16,os,49,1.020
1,32,32,4,16,os,99,16.162
1,32,32,4,16,os,99,16.162
1,32,32,4,16,os,99,16.162
1,64,32,4,16,os,199,16.080
1,8,128,4,16,os,145,11.034
1,8,128,4,16,os,145,11.034
1,8,128,4,16,os,145,11.034
1,8,128,4,16,os,145,11.034
1,32,32,4,16,os,99,16.162
1,32,32,4,16,os,99,16.162
1,32,32,4,16,os,99,16.162
1,32,1,4,16,os,37,1.351
1,32,32,4,16,os,99,16.162
1,32,1,4,16,os,37,1.351
1,32,1,4,16,os,37,1.351
1,8,128,4,16,os,145,11.034
1,32,1,4,16,os,37,1.351
1,128,8,4,16,os,207,7.729
1,32,32,4,16,os,99,16.162
1,32,32,4,16,os,99,16.162
1,128,8,4,16,os,207,7.729
1,32,1,4,16,os,37,1.351
1,128,8,4,16,os,207,7.729
1,32,32,4,16,os,99,16.162
1,128,8,4,16,os,207,7.729
1,32,32,4,16,os,99,16.162
1,1,32,4,16,os,49,1.020
1,128,8,4,16,os,207,7.729
1,128,8,4,16,os,207,7.729
1,128,8,4,16,os,207,7.729
1,128,8,4,16,os,207,7.729
1,1,32,4,16,os,49,1.020
1,1,32,4,16,os,49,1.020
1,1,32,4,16,os,49,1.020
1,128,8,4,16,os,207,7.729
1,128,8,4,16,os,207,7.729
1,128,8,4,16,os,207,7.729
1,1,32,4,16,os,49,1.020
1,1,32,4,16,os,49,1.020
1,1,32,4,16,os,49,1.020
1,128,8,4,16,os,207,7.729
1,128,8,4,16,os,207,7.729
1,1,32,4,16,os,49,1.020
1,128,8,4,16,os,207,7.729
1,8,128,4,16,os,145,11.034
1,1,32,4,16,os,49,1.020
1,8,128,4,16,os,145,11.034
1,1,32,4,16,os,49,1.020
1,1,32,4,16,os,49,1.020
1,128,8,4,16,os,207,7.729
1,8,128,4,16,os,145,11.034
1,32,1,4,16,os,37,1.351
1,8,128,4,16,os,145,11.034
1,8,128,4,16,os,145,11.034
1,1,32,4,16,os,49,1.020
1,1,32,4,16,os,49,1.020
1,32,1,4,16,os,37,1.351
1,8,128,4,16,os,145,11.034
1,1,32,4,16,os,49,1.020
1,8,128,4,16,os,145,11.034
1,8,128,4,16,os,145,11.034
1,32,1,4,16,os,37,1.351
1,8,128,4,16,os,145,11.034
1,1,32,4,16,os,49,1.020
1,32,1,4,16,os,37,1.351
1,32,1,4,16,os,37,1.351
1,8,128,4,16,os,145,11.034
1,32,1,4,16,os,37,1.351
1,8,128,4,16,os,145,11.034
1,8,128,4,16,os,145,11.034
1,32,1,4,16,os,37,1.351
1,32,1,4,16,os,37,1.351
1,32,1,4,16,os,37,1.351
1,8,128,4,16,os,145,11.034
1,32,1,4,16,os,37,1.351
1,32,1,4,16,os,37,1.351
1,32,1,4,16,os,37,1.351
1,8,128,4,16,os,145,11.034
1,8,128,4,16,os,145,11.034
1,32,1,4,16,os,37,1.351
1,32,1,4,16,os,37,1.351
1,32,1,4,16,os,37,1.351
1,16,32,4,16,os,49,16.327
1,32,16,4,16,os,67,11.940
1,1,16,4,16,os,33,0.758
1,8,64,4,16,os,81,9.877
1,16,16,4,16,os,33,12.121
1,32,8,4,16,os,51,7.843
1,1,8,4,16,os,25,0.500
1,8,32,4,16,os,49,8.163
1,16,8,4,16,os,25,8.000
1,16,16,4,16,os,33,12.121
1,32,4,4,16,os,43,4.651
1,1,4,4,16,os,21,0.298
1,8,16,4,16,os,33,6.061
1,32,8,4,16,os,51,7.843
1,16,4,4,16,os,21,4.762
1,1,8,4,16,os,25,0.500
1,8,32,4,16,os,49,8.163
1,32,2,4,16,os,39,2.564
1,1,2,4,16,os,19,0.164
1,16,8,4,16,os,25,8.000
1,8,8,4,16,os,25,4.000
1,16,2,4,16,os,19,2.632
1,32,4,4,16,os,43,4.651
1,1,4,4,16,os,21,0.298
1,8,16,4,16,os,33,6.061
1,1,1,4,16,os,18,0.087
1,16,4,4,16,os,21,4.762
1,8,4,4,16,os,21,2.381
1,64,128,4,16,os,583,21.955
1,64,64,4,16,os,327,19.572
1,64,8,4,16,os,103,7.767
1,64,4,4,16,os,87,4.598
1,32,2,4,16,os,39,2.564
1,1,2,4,16,os,19,0.164
1,8,8,4,16,os,25,4.000
1,64,2,4,16,os,79,2.532
1,16,2,4,16,os,19,2.632
1,1,1,4,16,os,18,0.087
1,8,4,4,16,os,21,2.381
1,16,1,4,16,os,18,1.389
1,64,128,4,16,os,583,21.955
1,64,64,4,16,os,327,19.572
1,64,8,4,16,os,103,7.767
1,8,2,4,16,os,19,1.316
1,64,4,4,16,os,87,4.598
1,64,2,4,16,os,79,2.532
1,16,1,4,16,os,18,1.389
1,8,1,4,16,os,18,0.694
1,8,2,4,16,os,19,1.316
1,128,64,4,16,os,655,19.542
1,128,4,4,16,os,175,4.571
1,128,2,4,16,os,159,2.516
1,129,64,4,16,os,737,17.503
1,65,32,4,16,os,249,13.052
1,129,32,4,16,os,449,14.365
1,65,64,4,16,os,409,15.892
1,129,16,4,16,os,305,10.574
1,33,64,4,16,os,245,13.469
1,65,16,4,16,os,169,9.615
1,129,8,4,16,os,233,6.921
1,33,32,4,16,os,149,11.074
1,65,8,4,16,os,129,6.298
1,129,4,4,16,os,197,4.093
1,33,16,4,16,os,101,8.168
1,65,4,4,16,os,109,3.727
1,129,2,4,16,os,179,2.252
1,33,8,4,16,os,77,5.357
1,65,2,4,16,os,99,2.052
1,129,1,4,16,os,170,1.186
1,33,4,4,16,os,65,3.173
1,65,1,4,16,os,94,1.080
1,33,2,4,16,os,59,1.748
1,33,1,4,16,os,56,0.921
1,129,64,4,16,os,737,17.503
1,65,32,4,16,os,249,13.052
1,129,32,4,16,os,449,14.365
1,65,64,4,16,os,409,15.892
1,129,16,4,16,os,305,10.574
1,33,64,4,16,os,245,13.469
1,65,16,4,16,os,169,9.615
1,129,8,4,16,os,233,6.921
1,33,32,4,16,os,149,11.074
1,65,8,4,16,os,129,6.298
1,129,4,4,16,os,197,4.093
1,33,16,4,16,os,101,8.168
1,65,4,4,16,os,109,3.727
1,129,2,4,16,os,179,2.252
1,33,8,4,16,os,77,5.357
1,65,2,4,16,os,99,2.052
1,129,1,4,16,os,170,1.186
1,33,4,4,16,os,65,3.173
1,65,1,4,16,os,94,1.080
1,33,2,4,16,os,59,1.748
1,33,1,4,16,os,56,0.921
1,256,32,4,16,os,799,16.020
1,256,16,4,16,os,543,11.786
1,256,8,4,16,os,415,7.711
1,256,4,4,16,os,351,4.558
1,256,2,4,16,os,319,2.508
1,256,1,4,16,os,303,1.320
1,32,256,4,16,os,547,23.400
1,16,256,4,16,os,273,23.443
1,8,256,4,16,os,273,11.722
